Model,Labels,lr,loss_function,dense_weight_alpha,batch size,data_augmentation,snippet_duration_s,oversampling,oversampling_tolerance,oversampling_ratio,oversampling_method,R2,ME,MAE,MSE,RMSE,Wonder MAE,Transcendence MAE,Nostalgia MAE,Tenderness MAE,Peacfulness MAE,Joy MAE,Power MAE,Tension MAE,Sadness MAE,Wonder RMSE,Transcendence RMSE,Nostalgia RMSE,Tenderness RMSE,Peacfulness RMSE,Joy RMSE,Power RMSE,Tension RMSE,Sadness RMSE
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.1,MAE,0.0,50,2,29.98575963718821,True,0.6,1,density_oversampling_augmentation,0.3064460334682792,-1.1446870565414429,4.5788679122924805,40.57856369018555,6.18090295791626,4.996646881103516,3.393094778060913,4.4333977699279785,4.2925238609313965,6.118778705596924,6.966019630432129,4.708003520965576,4.034617900848389,2.266728401184082,6.598822593688965,3.9817214012146,6.029626369476318,5.607625961303711,7.742867469787598,8.688051223754883,7.057523727416992,6.291699409484863,3.630187511444092
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.1,MAE,0.0,50,2,29.98575963718821,True,0.5,1,density_oversampling_augmentation,0.336151779829833,-0.6142723560333252,4.554933071136475,39.35486602783203,6.052397727966309,4.813405990600586,2.899188041687012,4.431991100311279,4.249573230743408,5.426601886749268,6.832249164581299,5.634794235229492,4.369507312774658,2.337085723876953,6.313792705535889,3.529135704040528,5.978228569030762,5.163396835327148,6.711093425750732,8.561123847961426,8.19275951385498,6.389694690704346,3.6323561668396
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.001,MAE,0.0,50,2,29.98575963718821,True,0.5,1,density_oversampling_augmentation,0.2536622591381265,-0.2232912182807922,4.942037105560303,44.98679733276367,6.480985164642334,5.01723575592041,3.5664384365081787,5.412533283233643,4.522250652313232,6.12342643737793,7.245609760284424,5.57030725479126,4.634552478790283,2.385976791381836,6.279934883117676,4.210241794586182,6.924254894256592,5.541653633117676,7.105216503143311,9.237528800964355,8.2810697555542,7.231888771057129,3.5170738697052
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MSE,0.0,50,2,29.98575963718821,True,0.5,1,density_oversampling_augmentation,0.3244977156022651,0.4534927606582641,4.5890278816223145,39.76797103881836,6.120942115783691,5.04789924621582,3.168631076812744,4.682279586791992,4.444428443908691,6.062488079071045,6.505837917327881,4.635618209838867,4.464990615844727,2.2890775203704834,6.369210243225098,3.797509431838989,6.4103875160217285,5.331098556518555,7.293027400970459,8.147346496582031,7.425896167755127,6.816726207733154,3.497277021408081
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,40,2,29.98575963718821,True,0.6,1,density_oversampling_augmentation,0.2976146797245238,-0.1132723912596702,4.736972332000732,40.87988662719727,6.207500457763672,5.080182075500488,3.2994580268859863,5.05001163482666,4.326594352722168,5.581973552703857,6.837831974029541,5.128603458404541,4.774550914764404,2.5535426139831543,6.358229160308838,3.945548295974731,6.609725475311279,5.479584217071533,6.5136494636535645,8.585412979125977,7.651199340820312,7.098261833190918,3.625895738601685
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.6,1,density_oversampling_augmentation,0.378012022871106,-0.256966233253479,4.526638031005859,37.78194427490234,5.906615734100342,4.873459815979004,2.9530575275421143,4.403903961181641,3.719444513320923,5.626681327819824,7.18746280670166,5.593110084533691,4.227797508239746,2.154826164245605,5.945709228515625,3.6372201442718506,5.659065246582031,4.771178245544434,6.656144142150879,8.702115058898926,7.905605792999268,6.570038795471191,3.312466144561768
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.6,1,density_oversampling_augmentation_V2,0.297671767237985,0.046974916011095,4.7419114112854,40.55273818969727,6.184976100921631,4.921047687530518,3.151179075241089,5.232590198516846,4.1987175941467285,5.530899524688721,6.814934730529785,5.271466255187988,4.755062103271484,2.801305055618286,6.353817462921143,3.854085922241211,6.500844478607178,5.313320636749268,6.631021022796631,8.548114776611328,7.70827579498291,6.952577114105225,3.802728176116944
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,dense_weight,1.0,50,0,29.98575963718821,False,0.0,0,No oversampling,0.0376480349451956,2.9555184841156006,5.910205841064453,59.07904815673828,7.409072875976562,5.388735771179199,3.30571722984314,7.700953006744385,6.235681533813477,6.943693161010742,8.05875301361084,6.677918434143066,5.717251300811768,3.163147211074829,6.629832744598389,4.134029388427734,9.34234619140625,7.404888153076172,8.625018119812012,10.01704216003418,8.64471435546875,8.00093936920166,3.882850170135498
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,dense_weight_tuned,0.0,50,0,29.98575963718821,False,0.0,0,No oversampling,-0.4114810063694015,2.344780683517456,6.236749649047852,62.77646255493164,7.81214714050293,6.136812210083008,3.6386544704437256,4.844264984130859,6.454558372497559,7.817805767059326,6.8841094970703125,6.529270648956299,6.2923359870910645,7.532931804656982,7.828060150146484,4.991843223571777,6.217358112335205,8.106820106506348,9.70855712890625,8.7455415725708,8.510262489318848,8.188583374023438,8.01230239868164
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,False,0.0,0,No oversampling,0.2956870304276407,-0.0222169887274503,4.731553554534912,41.42822265625,6.22457218170166,4.964660167694092,3.299844264984131,4.905789852142334,4.051654815673828,5.591824054718018,7.403070449829102,5.584853649139404,4.464688301086426,2.3175926208496094,6.2657246589660645,4.040746212005615,6.420277118682861,4.883349418640137,6.856695652008057,8.923693656921387,8.11637020111084,6.740861415863037,3.773427963256836
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,False,0.0,0,No oversampling,0.3135339979732899,-0.7457549571990967,4.593484878540039,40.17875671386719,6.151009559631348,5.083461284637451,3.3173654079437256,4.526660919189453,3.714387178421021,5.941934585571289,6.91959810256958,5.221289157867432,4.112133026123047,2.50453519821167,6.258166790008545,4.119913578033447,5.98969030380249,5.391757965087891,7.439974308013916,8.525505065917969,7.854372501373291,6.109095096588135,3.6706080436706543
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,False,0.0,0,No oversampling,0.3665381391888547,-0.1800164133310318,4.598833084106445,39.14487838745117,6.030080318450928,4.377167224884033,3.233239889144897,4.708846569061279,4.013637542724609,6.338347911834717,7.161513328552246,5.457925796508789,4.176530838012695,1.9222925901412964,5.488033771514893,3.9708778858184814,6.17296838760376,5.48800802230835,7.823552131652832,8.5243501663208,7.609882831573486,6.037849426269531,3.155198097229004
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.6,1,density_oversampling_augmentation_ALL,0.3559106105103278,-9.69436441664584e-05,4.563817977905273,38.44636154174805,5.98454475402832,4.969725608825684,3.1028707027435303,4.538671493530273,4.1770920753479,5.217026233673096,7.66549015045166,5.085631370544434,4.37731409072876,1.9405419826507568,5.9038496017456055,3.718777894973755,6.057570457458496,5.402054786682129,6.421953201293945,9.119384765625,7.279644012451172,6.4756059646606445,3.482064723968506
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,0,29.98575963718821,True,0.1,1,non_average_density_oversampling_augmentation,0.2366533993509786,0.9054832458496094,5.043204784393311,46.29771423339844,6.567512035369873,5.136675834655762,3.255468368530273,6.195872783660889,5.229104995727539,5.6130452156066895,6.974871635437012,5.995973587036133,4.589508533477783,2.39832091331482,6.537154674530029,4.035400867462158,7.968399524688721,6.108404636383057,6.77163553237915,9.236611366271973,8.14850902557373,6.914829730987549,3.386659860610962
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,False,0.0,0,No oversampling,0.0477220322462268,-0.910532534122467,5.550658702850342,56.455963134765625,7.29453706741333,5.613546848297119,4.164047718048096,6.086344242095947,4.341655254364014,7.144867420196533,7.503860950469971,6.166728973388672,6.784793853759766,2.150084972381592,7.139503002166748,5.077589511871338,8.168468475341797,6.24278450012207,9.13825225830078,9.244585037231444,8.066349983215332,8.7939453125,3.779352188110352
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,0,29.98575963718821,True,0.3,1,non_average_density_oversampling,0.3322476242428521,0.1236474886536598,4.67662239074707,40.32928466796875,6.12683629989624,5.020274639129639,3.0496695041656494,5.459796905517578,4.2375359535217285,5.624268054962158,6.846335411071777,4.987452983856201,4.949971675872803,1.91429603099823,6.361557483673096,3.683557987213135,6.794918060302734,5.224972248077393,6.54053258895874,8.549074172973633,7.871460437774658,6.8560566902160645,3.25939416885376
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,0,29.98575963718821,True,0.4,1,non_average_density_oversampling,0.319822687577614,0.2927858233451843,4.659290790557861,40.28662109375,6.146114826202393,5.066185474395752,2.900541067123413,5.586838245391846,4.536227703094482,5.620842456817627,6.447957515716553,4.9074015617370605,4.422275543212891,2.445347547531128,6.335740089416504,3.520837545394897,6.997575759887695,5.595657825469971,6.640784740447998,8.44509220123291,7.443270683288574,6.83013391494751,3.505941390991211
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,0,29.98575963718821,True,0.2,1,non_average_density_oversampling,0.3199531310501339,0.5310158133506775,4.733429908752441,40.524044036865234,6.171942710876465,4.888041019439697,3.299243450164795,5.780144691467285,4.35906457901001,5.749634742736816,6.429689884185791,4.988631725311279,4.925951957702637,2.180466651916504,6.119447708129883,3.937211513519287,7.344982624053955,5.378341674804688,6.909518718719482,7.939022541046143,7.487220764160156,7.172036647796631,3.259705305099488
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,0,29.98575963718821,True,0.1,1,non_average_density_oversampling,0.2582501389826571,0.1642118245363235,4.873660564422607,43.91317367553711,6.401449680328369,4.868956565856934,3.145515203475952,5.719712257385254,4.838749408721924,5.411151885986328,6.814992427825928,5.5057244300842285,4.781134605407715,2.777008533477783,6.083235740661621,3.68770432472229,6.988089084625244,5.667049407958984,6.636110305786133,8.987987518310547,8.461099624633789,7.228394031524658,3.873378276824951
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,0,29.98575963718821,True,0.6,1,average_density_oversampling_V3,0.2650912448241373,0.6454874873161316,4.857024669647217,42.02157211303711,6.313135147094727,4.933658599853516,3.642561912536621,5.605900287628174,4.249615669250488,5.833399295806885,7.014630317687988,4.946828365325928,4.797146320343018,2.689479112625122,6.205478191375732,4.362651348114014,7.124202728271484,5.048126697540283,6.950919151306152,8.589076042175293,7.752295017242432,6.818722724914551,3.966742515563965
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.3,1,density_oversampling_augmentation,0.2736570217485048,0.3777130246162414,4.934023380279541,42.96601867675781,6.346696376800537,4.716936111450195,3.153005838394165,5.396642684936523,4.890655517578125,5.955157279968262,7.434203624725342,5.317650318145752,4.841916084289551,2.700043201446533,6.1184611320495605,3.8167295455932617,6.748590469360352,5.683047771453857,6.96003007888794,8.995692253112793,7.697900772094727,7.37000846862793,3.729806661605835
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.3,1,density_oversampling_augmentation_V2,0.3110602944596954,0.0635940805077552,4.666408061981201,40.129356384277344,6.138963222503662,4.835323333740234,3.3246164321899414,4.726952075958252,4.359592914581299,5.645252704620361,6.80454158782959,5.104088306427002,4.52340030670166,2.673905611038208,6.072441101074219,3.954465389251709,6.046092987060547,5.208513259887695,6.664708137512207,8.749072074890137,7.6774582862854,7.155860900878906,3.722058773040772
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.3,1,non_average_density_oversampling_augmentation,0.3156103728202835,0.4825931787490845,4.693995952606201,41.27260208129883,6.200610637664795,4.964816093444824,2.813528060913086,5.251936912536621,4.338268756866455,5.624038219451904,7.133102416992188,4.873336315155029,4.862978935241699,2.383955478668213,6.110189914703369,3.636926889419556,6.866057395935059,5.366894245147705,6.821386814117432,8.774787902832031,7.502504348754883,7.312491416931152,3.4142582416534424
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.3,1,density_oversampling_augmentation,0.360530376497888,0.1749301254749298,4.521799564361572,38.56964874267578,6.002993583679199,4.839474678039551,3.110273599624634,5.03361701965332,4.19263219833374,5.662295818328857,6.408063888549805,5.042036056518555,4.31798791885376,2.0898115634918213,6.000643253326416,3.852037906646729,6.445066452026367,5.1553730964660645,6.691244602203369,8.466753005981445,7.626328468322754,6.572173118591309,3.2173221111297607
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.3,1,density_oversampling_augmentation_V2,0.3042618918154429,0.1294967383146286,4.692002773284912,41.93307495117188,6.254806995391846,4.951686382293701,3.130145311355591,5.323271751403809,4.65957498550415,5.831185817718506,6.694584369659424,4.947636127471924,4.698534965515137,1.9914045333862305,6.28698205947876,3.808771133422852,6.792236328125,5.6914238929748535,6.720492362976074,8.730619430541992,7.524049282073975,7.511566162109375,3.227123260498047
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.3,1,non_average_density_oversampling_augmentation,0.375012594852874,0.0344897173345088,4.477802753448486,37.38855743408203,5.907806396484375,4.854506969451904,3.171408176422119,4.900254249572754,3.4907002449035645,5.607813358306885,6.749454021453857,5.172289848327637,4.2948384284973145,2.058959722518921,6.193798065185547,4.072723388671875,6.053962230682373,4.499016284942627,7.057352542877197,8.474997520446777,7.134793281555176,6.459197521209717,3.2244186401367188
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.3,1,density_oversampling_augmentation,0.2650371364320834,-0.0463445335626602,4.8181586265563965,43.15591812133789,6.352903366088867,5.198064804077148,3.05613660812378,5.234716892242432,4.3039655685424805,5.804693698883057,6.926528453826904,5.088934421539307,4.938559532165527,2.8118250370025635,6.479978561401367,3.7700624465942383,6.646675109863281,5.36330509185791,6.691057205200195,8.980184555053711,8.04725456237793,7.386386871337891,3.81122636795044
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.3,1,density_oversampling_augmentation_V2,0.2720187325436906,0.3606981337070465,4.875146865844727,42.69231414794922,6.354671955108643,5.08079195022583,3.338334083557129,5.320959568023682,4.961467742919922,6.05159330368042,6.818003177642822,5.22749137878418,4.683529853820801,2.3941478729248047,6.366372108459473,4.175647735595703,6.6580729484558105,5.903195858001709,7.219494342803955,8.452261924743652,7.76564359664917,7.127579689025879,3.523780584335327
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.3,1,non_average_density_oversampling_augmentation,0.2841215888524209,0.2656151354312897,4.813149452209473,42.97489929199219,6.316599369049072,4.792896747589111,3.1622228622436523,4.726498126983643,3.993364572525024,6.5870208740234375,8.02433967590332,5.511651992797852,4.257015705108643,2.263335704803467,6.251759052276611,3.8928186893463135,6.159548282623291,5.146492004394531,8.054863929748535,9.351938247680664,7.776177883148193,6.356766223907471,3.859032869338989
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.3,1,density_oversampling_augmentation,0.3057318290169304,0.4088772535324096,4.669614315032959,40.153114318847656,6.161384105682373,5.051334857940674,3.371351957321167,5.274741172790527,4.272663593292236,5.364761352539063,6.11911678314209,5.417764186859131,4.718397617340088,2.436394214630127,6.446208953857422,4.029237270355225,6.727867603302002,5.256930351257324,6.560578346252441,7.948324203491211,7.82017707824707,7.129724025726318,3.5334057807922363
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.3,1,density_oversampling_augmentation_V2,0.3472740226557175,-0.0970938429236412,4.562888145446777,38.616455078125,6.006105899810791,4.973358154296875,3.08894944190979,4.709356784820557,4.32526969909668,5.460007667541504,6.802219867706299,5.022490501403809,4.470900058746338,2.213441133499145,6.280635833740234,3.794801712036133,5.881865978240967,5.109293460845947,6.479817390441895,8.618925094604492,7.580762386322021,6.903982162475586,3.404869079589844
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.3,1,non_average_density_oversampling_augmentation,0.294203233530115,-0.4966429471969604,4.7532219886779785,42.108428955078125,6.296610355377197,4.901514053344727,3.845784187316896,4.928835868835449,4.619655132293701,5.937186241149902,6.879114627838135,5.352931499481201,4.708939075469971,1.6050398349761963,6.112614154815674,4.74586820602417,6.3078293800354,6.208571910858154,7.105495452880859,8.417949676513672,8.000248908996582,6.843019008636475,2.9278995990753174
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.4,1,density_oversampling_augmentation,0.287174196322365,0.435513973236084,4.848875522613525,42.05119323730469,6.274589538574219,4.884645938873291,3.151759624481201,5.023997783660889,5.108902454376221,5.5711669921875,7.250492572784424,5.479166030883789,4.615508079528809,2.554240703582764,6.245543956756592,3.833119630813599,6.29499626159668,5.857690811157227,6.560040473937988,8.99205207824707,7.770089149475098,7.323999404907227,3.593772649765014
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.4,1,density_oversampling_augmentation_V2,0.2884563702867999,-0.024694612249732,4.793588638305664,42.74522018432617,6.3155670166015625,4.951217174530029,3.3364837169647217,5.136992454528809,4.565953731536865,5.856645584106445,6.756860733032227,5.470668315887451,4.712152004241943,2.355323553085327,6.271464824676514,4.033412933349609,6.649882793426514,5.400398254394531,6.772707939147949,8.833745002746582,8.104385375976562,7.398979187011719,3.375124454498291
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,1,29.98575963718821,True,0.4,1,non_average_density_oversampling_augmentation,0.3385263054185344,0.0970848798751831,4.612617492675781,39.082332611083984,6.066812515258789,4.814624309539795,3.3844892978668213,4.773144245147705,4.413296222686768,5.646126747131348,6.660449981689453,5.458731174468994,4.32777214050293,2.0349254608154297,6.031261920928955,4.095967769622803,6.350316047668457,5.265172481536865,6.782159328460693,8.362141609191895,7.4776082038879395,6.89412260055542,3.3425588607788086
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.4,1,density_oversampling_augmentation,0.3695494857097369,-0.1683374345302581,4.526897430419922,38.16719436645508,5.962714672088623,4.577910900115967,3.2183384895324707,4.873482704162598,4.232740879058838,5.520096302032471,6.568576335906982,5.191102027893066,4.311408519744873,2.248420238494873,5.897552013397217,3.918262243270874,6.302692413330078,4.972568988800049,6.557701587677002,8.556425094604492,7.43025541305542,6.912611961364746,3.1163642406463623
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.4,1,density_oversampling_augmentation_V2,0.254314188241241,0.8957580924034119,4.895822525024414,43.68168640136719,6.4079270362854,5.179588794708252,3.1213998794555664,6.036584377288818,4.783231258392334,5.822522640228272,6.821502685546875,4.761607646942139,4.735300540924072,2.8006625175476074,6.529579162597656,3.800036668777466,7.482786178588867,5.534785270690918,6.963652610778809,8.7990140914917,7.384544372558594,7.394686698913574,3.782262325286865
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,2,29.98575963718821,True,0.4,1,non_average_density_oversampling_augmentation,0.3367966154494166,0.2893459498882293,4.675189018249512,40.13319396972656,6.099325656890869,5.011175155639648,3.5115203857421875,4.785430431365967,3.5019121170043945,5.816714763641357,7.190981388092041,5.681818008422852,4.48802375793457,2.089127779006958,6.299180030822754,4.25266170501709,6.011694431304932,4.7056169509887695,6.907880783081055,9.0343656539917,7.965027332305908,6.464279174804688,3.2532289028167725
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.4,1,density_oversampling_augmentation,0.3014361361141616,0.1629033088684082,4.747405052185059,41.10416030883789,6.208977699279785,5.060482025146484,3.2165064811706543,4.949797630310059,4.553867816925049,5.7735137939453125,6.826650619506836,5.540035724639893,4.339356899261475,2.466433525085449,6.208395957946777,3.7896225452423096,6.318323612213135,5.457335948944092,6.817570686340332,8.77536392211914,7.876413822174072,6.934901237487793,3.702869415283203
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.4,1,density_oversampling_augmentation_V2,0.3134640503165197,0.4203984439373016,4.814116477966309,41.54731369018555,6.224101066589356,4.896448135375977,3.103644132614136,5.516473770141602,4.965323925018311,5.750516891479492,6.712689399719238,5.267504692077637,4.956212997436523,2.158235549926758,6.010464668273926,3.76501727104187,6.939308166503906,5.7182722091674805,6.738192558288574,8.660600662231445,7.4435601234436035,7.52324104309082,3.2182533740997314
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,4,29.98575963718821,True,0.4,1,non_average_density_oversampling_augmentation,0.2872411894701898,-0.2548771500587463,4.75266170501709,41.93507385253906,6.291888236999512,5.000200271606445,3.740387916564941,4.996097087860107,3.841595411300659,6.375117778778076,6.586569786071777,5.620572090148926,4.712327480316162,1.9010874032974243,6.23984956741333,4.384993076324463,6.586771011352539,5.162750720977783,7.791285037994385,8.076744079589844,7.67108154296875,7.23279857635498,3.480722665786743
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.4,1,density_oversampling_augmentation,0.3648038002995122,0.1268740147352218,4.568635940551758,37.69615936279297,5.941204071044922,4.657047271728516,3.194715738296509,4.790154457092285,4.29807710647583,5.36232328414917,6.90155029296875,5.565023899078369,4.215274333953857,2.1335554122924805,5.801568508148193,3.7949411869049072,6.075623512268066,5.282167911529541,6.311005592346191,8.342947006225586,7.71950101852417,6.792862415313721,3.350216150283813
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.4,1,density_oversampling_augmentation_V2,0.3083117849343154,-0.0116382241249084,4.615477085113525,40.77819061279297,6.193019390106201,5.0857415199279785,3.185831308364868,4.758622169494629,4.537457942962647,5.694406986236572,6.690069198608398,4.879004955291748,4.112600326538086,2.5955607891082764,6.3993449211120605,4.027761936187744,6.240321159362793,5.442169666290283,6.975753307342529,8.594959259033203,7.732823848724365,6.842273235321045,3.481764554977417
FCN_6_layer,"['Wonder', 'Transcendence', 'Nostalgia', 'Tenderness', 'Peacfulness', 'Joy', 'Power', 'Tension', 'Sadness']",0.01,MAE,0.0,50,8,29.98575963718821,True,0.4,1,non_average_density_oversampling_augmentation,0.2634067865147138,-0.0426361933350563,4.898530960083008,44.15192794799805,6.424132823944092,4.891612529754639,3.539543390274048,4.875010013580322,4.330841541290283,6.044189453125,7.667342662811279,5.638012409210205,4.762940406799316,2.3372819423675537,6.261589050292969,4.238030433654785,6.3774261474609375,5.612671852111816,7.2975640296936035,9.357230186462402,7.930457592010498,7.190896034240723,3.551331281661988
